name,age,movie,popcorn,snack,drinks,times,payment
박민수,50,웡카,구매안함,구매안함,스프라이트,심야,삼성 페이
박수빈,20,웡카,일반,구매안함,제로콜라,일반,신용카드
김성호,20,너의 이름은,치즈,오징어,물,일반,삼성 페이
신서연,20,시민덕희,구매안함,구매안함,제로콜라,일반,신용카드
김재호,20,도그맨,구매안함,구매안함,제로콜라,일반,신용카드
성진우,30,시민덕희,치즈,구매안함,스프라이트,일반,삼성 페이
류성민,30,너의 이름은,일반,구매안함,물,조조,삼성 페이
배윤서,30,시민덕희,구매안함,구매안함,구매안함,일반,신용카드
윤영호,40,웡카,어니언,핫도그,환타,조조,삼성 페이
심상훈,20,웡카,일반,구매안함,아메리카노,조조,삼성 페이
이정수,20,웡카,일반,나초,에이드,일반,삼성 페이
안광수,40,시민덕희,구매안함,구매안함,환타,일반,신용카드
황상철,20,웡카,어니언,맛밤,환타,일반,신용카드
박영호,30,웡카,구매안함,맛밤,환타,일반,삼성 페이
강예지,20,위시,구매안함,나초,콜라,일반,삼성 페이
김준혁,30,웡카,일반,구매안함,에이드,일반,삼성 페이
남성현,20,도그맨,일반,나초,콜라,일반,신용카드
김미경,30,시민덕희,어니언,나초,콜라,일반,삼성 페이
장영희,30,위시,치즈,구매안함,환타,일반,삼성 페이
박준영,20,위시,구매안함,나초,제로콜라,조조,삼성 페이
박도현,20,외계인,카라멜,구매안함,물,심야,삼성 페이
송영호,20,외계인,어니언,구매안함,구매안함,일반,신용카드
황채원,60,웡카,구매안함,맛밤,물,일반,카카오페이
이준영,20,시민덕희,구매안함,나초,구매안함,조조,체크카드
김서영,30,시민덕희,구매안함,나초,구매안함,조조,신용카드
박준호,40,웡카,어니언,구매안함,아메리카노,일반,체크카드
신은영,20,웡카,구매안함,구매안함,콜라,일반,삼성 페이
최아름,20,도그맨,카라멜,핫도그,에이드,일반,삼성 페이
박지혜,30,너의 이름은,구매안함,나초,구매안함,일반,삼성 페이
김은서,20,웡카,구매안함,핫도그,물,일반,삼성 페이
장서영,50,시민덕희,어니언,핫도그,물,일반,카카오페이
강예원,50,웡카,구매안함,나초,구매안함,일반,신용카드
이예지,40,외계인,치즈,나초,환타,일반,삼성 페이
강서준,20,웡카,구매안함,구매안함,에이드,일반,카카오페이
지유진,60,웡카,구매안함,구매안함,제로콜라,일반,삼성 페이
주성현,20,시민덕희,구매안함,구매안함,에이드,일반,현금
김순자,30,시민덕희,구매안함,구매안함,스프라이트,일반,신용카드
차채원,30,도그맨,구매안함,맛밤,콜라,일반,삼성 페이
최경희,20,웡카,구매안함,구매안함,콜라,일반,체크카드
한정수,50,시민덕희,일반,구매안함,구매안함,일반,체크카드
이현정,40,웡카,일반,구매안함,물,일반,신용카드
김정숙,20,웡카,어니언,구매안함,물,심야,현금
오재현,30,외계인,구매안함,구매안함,콜라,일반,카카오페이
지영미,50,시민덕희,치즈,구매안함,구매안함,심야,신용카드
김주원,30,도그맨,구매안함,나초,환타,일반,신용카드
김미경,60,외계인,치즈,나초,물,일반,신용카드
배하은,50,시민덕희,일반,구매안함,환타,일반,체크카드
오종수,30,외계인,구매안함,나초,물,일반,삼성 페이
이지원,20,도그맨,구매안함,구매안함,아메리카노,일반,신용카드
오은경,50,웡카,일반,나초,아메리카노,조조,신용카드
황영숙,20,웡카,어니언,맛밤,제로콜라,일반,삼성 페이
박종수,50,웡카,구매안함,나초,스프라이트,일반,삼성 페이
이현주,20,위시,일반,구매안함,콜라,일반,신용카드
곽우진,20,너의 이름은,일반,구매안함,제로콜라,일반,신용카드
이재호,50,웡카,카라멜,구매안함,제로콜라,조조,신용카드
박서윤,30,도그맨,카라멜,구매안함,아메리카노,일반,삼성 페이
강성민,30,시민덕희,치즈,핫도그,제로콜라,일반,삼성 페이
양은서,30,너의 이름은,어니언,구매안함,스프라이트,일반,삼성 페이
차경자,50,외계인,카라멜,나초,구매안함,일반,신용카드
심진호,30,웡카,일반,구매안함,스프라이트,일반,체크카드
안수빈,30,위시,치즈,핫도그,콜라,일반,삼성 페이
김정호,20,웡카,일반,구매안함,제로콜라,조조,삼성 페이
박승민,20,외계인,카라멜,구매안함,콜라,일반,삼성 페이
오은경,30,시민덕희,구매안함,핫도그,콜라,일반,신용카드
이정남,20,시민덕희,구매안함,구매안함,제로콜라,일반,신용카드
이현우,40,외계인,일반,구매안함,구매안함,일반,현금
김지은,60,시민덕희,어니언,구매안함,스프라이트,일반,현금
김하윤,30,너의 이름은,구매안함,구매안함,스프라이트,일반,신용카드
오혜진,20,시민덕희,구매안함,구매안함,스프라이트,일반,삼성 페이
서정호,20,웡카,일반,구매안함,콜라,일반,삼성 페이
류도현,30,외계인,치즈,나초,아메리카노,심야,삼성 페이
박서윤,30,위시,어니언,구매안함,구매안함,조조,삼성 페이
김지연,40,웡카,구매안함,오징어,아메리카노,조조,삼성 페이
곽정순,20,도그맨,치즈,구매안함,콜라,일반,삼성 페이
김종수,30,시민덕희,구매안함,구매안함,구매안함,일반,체크카드
이명숙,20,너의 이름은,구매안함,나초,환타,심야,신용카드
김영환,20,웡카,치즈,나초,콜라,일반,신용카드
최정호,60,웡카,구매안함,오징어,콜라,심야,카카오페이
이은서,40,위시,어니언,구매안함,물,일반,신용카드
김지은,60,도그맨,구매안함,핫도그,아메리카노,일반,삼성 페이
박정호,20,시민덕희,구매안함,구매안함,스프라이트,일반,현금
최현준,30,웡카,치즈,구매안함,물,일반,신용카드
한현정,30,시민덕희,구매안함,구매안함,구매안함,일반,삼성 페이
김정훈,20,웡카,일반,핫도그,제로콜라,일반,삼성 페이
이준호,30,웡카,구매안함,구매안함,에이드,일반,삼성 페이
오지훈,20,도그맨,구매안함,구매안함,제로콜라,조조,현금
손선영,30,시민덕희,구매안함,구매안함,물,일반,신용카드
김미정,20,웡카,구매안함,구매안함,아메리카노,일반,삼성 페이
류성수,50,시민덕희,어니언,구매안함,콜라,일반,신용카드
이수빈,30,웡카,구매안함,구매안함,물,일반,신용카드
김은영,30,웡카,치즈,구매안함,콜라,심야,신용카드
이유진,30,너의 이름은,치즈,구매안함,제로콜라,일반,체크카드
이현정,40,웡카,치즈,구매안함,구매안함,조조,신용카드
이예진,40,시민덕희,구매안함,나초,콜라,일반,삼성 페이
권병철,20,웡카,일반,구매안함,환타,일반,삼성 페이
김예진,20,웡카,구매안함,구매안함,콜라,일반,삼성 페이
진지후,60,시민덕희,카라멜,구매안함,물,일반,삼성 페이
송상철,20,너의 이름은,구매안함,나초,물,조조,신용카드
오정식,30,시민덕희,구매안함,나초,아메리카노,일반,삼성 페이
오지훈,20,웡카,구매안함,나초,콜라,일반,삼성 페이
안미숙,50,웡카,구매안함,나초,아메리카노,일반,체크카드
엄진우,30,웡카,어니언,구매안함,스프라이트,조조,삼성 페이
김재호,60,위시,구매안함,오징어,구매안함,일반,현금
박지원,20,웡카,구매안함,구매안함,콜라,일반,카카오페이
손주원,30,시민덕희,치즈,구매안함,에이드,일반,삼성 페이
최은주,30,웡카,치즈,구매안함,스프라이트,조조,신용카드
이하은,40,시민덕희,구매안함,구매안함,콜라,일반,삼성 페이
최지민,30,너의 이름은,구매안함,구매안함,물,일반,신용카드
이민서,30,웡카,일반,구매안함,콜라,일반,삼성 페이
강병철,20,시민덕희,구매안함,구매안함,아메리카노,조조,삼성 페이
송도윤,20,웡카,일반,나초,에이드,조조,삼성 페이
이수민,30,웡카,일반,구매안함,물,일반,삼성 페이
고순자,30,시민덕희,치즈,핫도그,스프라이트,일반,신용카드
김현준,20,외계인,구매안함,핫도그,구매안함,조조,신용카드
안시우,20,시민덕희,구매안함,구매안함,물,일반,카카오페이
송현주,30,너의 이름은,카라멜,맛밤,구매안함,조조,삼성 페이
강상철,20,너의 이름은,구매안함,구매안함,물,일반,신용카드
양민준,20,너의 이름은,카라멜,구매안함,제로콜라,일반,삼성 페이
한영환,20,웡카,일반,구매안함,물,일반,삼성 페이
김영철,40,웡카,카라멜,구매안함,콜라,일반,삼성 페이
박승현,40,도그맨,구매안함,핫도그,구매안함,심야,신용카드
이시우,20,시민덕희,구매안함,구매안함,에이드,일반,삼성 페이
김영희,40,시민덕희,일반,구매안함,제로콜라,일반,신용카드
김상호,60,도그맨,어니언,구매안함,물,일반,삼성 페이
김영길,30,시민덕희,구매안함,구매안함,구매안함,일반,삼성 페이
박미영,50,외계인,구매안함,구매안함,물,일반,현금
오재호,30,시민덕희,구매안함,나초,물,일반,삼성 페이
박정희,30,위시,어니언,구매안함,콜라,심야,삼성 페이
이수진,20,위시,구매안함,구매안함,콜라,조조,삼성 페이
이정식,30,도그맨,치즈,구매안함,물,일반,삼성 페이
김현정,30,시민덕희,구매안함,구매안함,물,조조,신용카드
심서윤,20,웡카,구매안함,구매안함,아메리카노,일반,신용카드
고우진,30,도그맨,일반,나초,에이드,조조,삼성 페이
이정훈,50,웡카,어니언,나초,스프라이트,심야,삼성 페이
서예은,30,시민덕희,구매안함,나초,물,심야,신용카드
박건우,20,도그맨,어니언,구매안함,물,일반,신용카드
김성수,40,시민덕희,어니언,나초,에이드,조조,삼성 페이
김영환,20,도그맨,구매안함,나초,스프라이트,일반,삼성 페이
김영호,20,외계인,구매안함,구매안함,환타,일반,신용카드
박현주,20,시민덕희,구매안함,맛밤,에이드,심야,삼성 페이
송성진,30,웡카,카라멜,구매안함,구매안함,일반,삼성 페이
김우진,20,시민덕희,카라멜,구매안함,에이드,일반,삼성 페이
김현우,20,외계인,어니언,나초,구매안함,일반,삼성 페이
최예진,30,웡카,구매안함,오징어,물,심야,신용카드
김정식,40,시민덕희,구매안함,핫도그,스프라이트,일반,삼성 페이
강광수,20,시민덕희,구매안함,구매안함,환타,조조,삼성 페이
최시우,20,웡카,일반,구매안함,물,조조,삼성 페이
김준혁,30,웡카,치즈,구매안함,제로콜라,일반,신용카드
조현숙,20,웡카,구매안함,구매안함,제로콜라,심야,체크카드
김병철,20,웡카,구매안함,나초,물,조조,신용카드
박영철,30,도그맨,일반,구매안함,환타,조조,신용카드
이영순,20,웡카,일반,맛밤,콜라,일반,신용카드
고정남,30,위시,구매안함,구매안함,제로콜라,일반,삼성 페이
김지원,30,시민덕희,카라멜,나초,제로콜라,일반,신용카드
허상철,30,웡카,구매안함,나초,제로콜라,조조,신용카드
김상철,20,너의 이름은,카라멜,구매안함,콜라,일반,삼성 페이
이승현,30,웡카,치즈,핫도그,스프라이트,일반,체크카드
김예진,20,시민덕희,구매안함,맛밤,에이드,일반,삼성 페이
배재호,20,위시,일반,구매안함,제로콜라,일반,신용카드
김성현,30,웡카,치즈,나초,구매안함,심야,삼성 페이
김은지,30,위시,일반,나초,환타,일반,삼성 페이
조민석,50,위시,구매안함,나초,구매안함,일반,신용카드
박아름,40,너의 이름은,구매안함,구매안함,콜라,일반,체크카드
김지연,30,웡카,어니언,핫도그,제로콜라,일반,카카오페이
김정희,30,위시,일반,구매안함,제로콜라,일반,삼성 페이
우지훈,40,시민덕희,카라멜,구매안함,에이드,심야,삼성 페이
김순옥,40,웡카,구매안함,나초,제로콜라,일반,삼성 페이
류영길,20,웡카,구매안함,구매안함,스프라이트,일반,삼성 페이
노하은,40,위시,치즈,핫도그,물,일반,삼성 페이
손영미,30,너의 이름은,치즈,구매안함,물,일반,신용카드
김영식,20,웡카,일반,맛밤,환타,일반,삼성 페이
김정순,20,시민덕희,일반,구매안함,아메리카노,심야,삼성 페이
최동현,20,너의 이름은,구매안함,핫도그,스프라이트,일반,신용카드
